freq, val
0.25,0.0691778686560031
0.5,0.5737515153631584
0.75,0.11381271113982597
1.0,0.0036716303651190174
1.25,0.12505850362340432
1.5,0.09216712308114089
1.75,0.6797749319950717
2.0,0.21305658101738076
2.25,0.4193969461333848
2.5,0.041265667866416014
2.75,0.15076616838875065
3.0,0.9933614781095882
3.25,0.1454105882062326
3.5,0.21016748778312952
3.75,0.12135341619899782
4.0,0.508411193322786
4.25,2.6333202599824093
4.5,1.7181494071626577
4.75,0.07991318902677211
5.0,1.6583245447474428
5.25,0.27237868859795994
5.5,1.5260009442578666
5.75,0.34513505705565894
6.0,1.2605041588838948
6.25,0.3817301817276754
6.5,0.014501327617325374
6.75,0.0747477350117774
7.0,0.17266625399757887
7.25,0.29001664529671173
7.5,1.1047242984766354
7.75,1.2173420611924646
